function.	variable	value	rel_abun	land_percent_CobVeg	landscape	frag_unique_ID	fragment	Final_Bd_Load_log	Presence_Bd	Campanha	Data	Julian_date	species	Developmental_Mode	Season	Latitude	Longitude	GPS_UTM	Den_Dre	frag_percent_Dre	Tipo_drenagem	Ndrena	frag_Denborda	DenFrag	DenAPP	TamFrag_m2	frag_Split_pond	frag_Split_Stream_2nd	percent_APP	percent_Frgmentos	land_DenBorda	DenFrag_2	DenAPP_2	N_Frag	land_Den_Dre_2	land_percent_Dre	percent_m_agua	percent_Dren_APP	Den_Dre_APP	land_ENND_Frag	ENND_APP	family	Landsc_ID	type	species_infection	type_season	reads_contam_removed	reads_contam_removed_005keep	rarefy_keep	observed_otus	faith_pd	pielou_e	shannon	unweighted_pc1_all	unweighted_pc2_all	weighted_pc1_all	weighted_pc2_all	bc_disper	jaccard_disper	Load_SQR	Julian_Date	Tam_Frag_Log	Residual_Final_Bd_Load_log	AntiFungal_Richness	TotalAntiFungal	Propor_TotalAntiFungal	Level1	Level2	Level3	Gene	Product	EC	EC2	EC3	Full	Type
K02835 	RM064	0	0	18.68	SLP	D	F4	0	0	1	 27/09/2018	18270	Bokermannohyla circumdata	AL	SECA	-23215891	-45276012	23K 471759 7432554	57.1461	43.1596	Npermanente	8	392.7569	187.7072	205.0497	5960940	582.435	0	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Hylidae	1	fragmented	Bokermannohyla circumdata0	fragmentedSECA	27746	26218	1	100	13.67681466	0.172482563	1.145949343	0.06268617	-0.193771059	-0.157139684	-0.222488403	0.636667818	0.671865503	0	7	6.77531475	NA	34	1865	0.9325	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM025	0	0	18.68	SLP	D	F4	0	0	1	9/25/2018	18268	Bokermannohyla circumdata	AL	SECA	-23215891	-45276012	23K 471759 7432554	57.1461	43.1596	Npermanente	8	392.7569	187.7072	205.0497	5960940	582.435	0	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Hylidae	1	fragmented	Bokermannohyla circumdata0	fragmentedSECA	21591	19701	1	113	11.40955519	0.373038012	2.544186004	0.122680968	-0.051532412	0.103401145	-0.160227209	0.620258585	0.634156642	0	5	6.77531475	NA	62	1918	0.959	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM026	0	0	18.68	SLP	D	F4	0	0	1	9/25/2018	18268	Bokermannohyla circumdata	AL	SECA	-23215891	-45276012	23K 471759 7432554	57.1461	43.1596	Npermanente	8	392.7569	187.7072	205.0497	5960940	582.435	0	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Hylidae	1	fragmented	Bokermannohyla circumdata0	fragmentedSECA	13222	13116	1	22	3.557046927	0.296405743	1.321801142	0.349230227	0.035691834	-0.135383303	-0.128442943	0.760551823	0.746163473	0	5	6.77531475	NA	13	983	0.4915	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM027	0	0	18.68	SLP	E	F5	0	0	1	9/26/2018	18269	Boana faber	AL	SECA	-23269650	-45378530	23K 461284 7426579	35.1137	22.0904	Npermanente	1	112.7407	92.5902	20.1505	145944	2289.1775	216.34	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Hylidae	1	fragmented	Boana faber0	fragmentedSECA	5813	4419	1	218	18.52350038	0.718892084	5.584486216	-0.053800255	-0.160320792	-0.094156646	0.039193898	0.584992764	0.585793705	0	6	5.164186245	NA	90	1542	0.771	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM029	0	0	18.68	SLP	E	F5	0	0	1	9/26/2018	18269	Boana faber	AL	SECA	-23269650	-45378530	23K 461284 7426579	35.1137	22.0904	Npermanente	1	112.7407	92.5902	20.1505	145944	2289.1775	216.34	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Hylidae	1	fragmented	Boana faber0	fragmentedSECA	10341	7710	1	221	20.73717125	0.532905542	4.150216437	-0.127197904	-0.128339046	-0.096985344	-0.066607253	0.535151869	0.590712454	0	6	5.164186245	NA	92	1647	0.8235	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM030	0	0	18.68	SLP	E	F5	0	0	1	9/26/2018	18269	Rhinella ornata	AL	SECA	-23269650	-45378530	23K 461284 7426579	35.1137	22.0904	Npermanente	1	112.7407	92.5902	20.1505	145944	2289.1775	216.34	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Bufonidae	1	fragmented	Rhinella ornata0	fragmentedSECA	15119	12647	1	226	19.38891889	0.610111956	4.771184682	-0.108453712	0.071323384	-0.052142446	-0.023153437	0.618613949	0.572449637	0	6	5.164186245	NA	120	1590	0.795	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM031	0	0	18.68	SLP	E	F5	0	0	1	9/26/2018	18269	Rhinella ornata	AL	SECA	-23269650	-45378530	23K 461284 7426579	35.1137	22.0904	Npermanente	1	112.7407	92.5902	20.1505	145944	2289.1775	216.34	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Bufonidae	1	fragmented	Rhinella ornata0	fragmentedSECA	3799	2954	1	248	20.16388576	0.808232404	6.428839203	-0.114201032	-0.031815968	-0.045298256	0.194567992	0.552016176	0.566180815	0	6	5.164186245	NA	124	1545	0.7725	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM032	0	0	18.68	SLP	E	F5	0	0	1	9/26/2018	18269	Bokermannohyla circumdata	AL	SECA	-23269650	-45378530	23K 461284 7426579	35.1137	22.0904	Npermanente	1	112.7407	92.5902	20.1505	145944	2289.1775	216.34	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Hylidae	1	fragmented	Bokermannohyla circumdata0	fragmentedSECA	20082	17668	1	91	11.09848728	0.210770886	1.371653641	0.142453599	Developmental_Mode	-0.154465805	-0.227767819	0.601487934	0.670569319	0	6	5.164186245	NA	27	1866	0.933	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM033	0	0	18.68	SLP	E	F5	1.573868593	1	1	9/26/2018	18269	Ischnocnema henselli	TD	SECA	-23269650	-45378530	23K 461284 7426579	35.1137	22.0904	Npermanente	1	112.7407	92.5902	20.1505	145944	2289.1775	216.34	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Brachycephalidae	1	fragmented	Ischnocnema henselli1	fragmentedSECA	7010	5743	1	314	21.29230519	0.83464959	6.923101806	-0.165108293	0.065297582	0.005974791	0.085342862	0.529427595	0.547940892	6.040360601	6	5.164186245	-0.262837898	137	1388	0.694	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM034	0	0	18.68	SLP	E	F5	3.633878545	1	1	9/26/2018	18269	Ischnocnema henselli	TD	SECA	-23269650	-45378530	23K 461284 7426579	35.1137	22.0904	Npermanente	1	112.7407	92.5902	20.1505	145944	2289.1775	216.34	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Brachycephalidae	1	fragmented	Ischnocnema henselli1	fragmentedSECA	13500	11197	1	327	24.67501103	0.804119673	6.71692969	-0.191624428	-0.004752831	-0.015919199	0.083962943	0.510928864	0.552787039	65.59773057	6	5.164186245	1.797172053	139	1474	0.737	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM035	0	0	18.68	SLP	E	F5	2.006694101	1	1	9/26/2018	18269	Ischnocnema henselli	TD	SECA	-23269650	-45378530	23K 461284 7426579	35.1137	22.0904	Npermanente	1	112.7407	92.5902	20.1505	145944	2289.1775	216.34	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Brachycephalidae	1	fragmented	Ischnocnema henselli1	fragmentedSECA	22203	20396	1	225	17.5788447	0.411835879	3.217995441	-0.105327063	0.05774856	0.027095071	-0.164686011	0.554276424	0.55927825	10.02762755	6	5.164186245	0.16998761	99	1634	0.817	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM036	0	0	18.68	SLP	E	F5	2.129797488	1	1	9/26/2018	18269	Ischnocnema henselli	TD	SECA	-23269650	-45378530	23K 461284 7426579	35.1137	22.0904	Npermanente	1	112.7407	92.5902	20.1505	145944	2289.1775	216.34	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Brachycephalidae	1	fragmented	Ischnocnema henselli1	fragmentedSECA	12999	12391	1	140	13.69462887	0.450043324	3.20848623	0.015061237	0.049382401	0.003321337	-0.149941379	0.619758779	0.600966809	11.56863867	6	5.164186245	0.293090997	76	1783	0.8915	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM037	0	0	18.68	SLP	E	F5	1.64573173	1	1	9/26/2018	18269	Ischnocnema henselli	TD	SECA	-23269650	-45378530	23K 461284 7426579	35.1137	22.0904	Npermanente	1	112.7407	92.5902	20.1505	145944	2289.1775	216.34	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Brachycephalidae	1	fragmented	Ischnocnema henselli1	fragmentedSECA	16478	15697	1	178	16.6427554	0.449896819	3.363308692	-0.051344909	0.091102336	0.328026054	-0.220611146	0.588401871	0.583619636	6.575067022	6	5.164186245	-0.190974761	91	1230	0.615	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM038	0	0	18.68	SLP	E	F5	0.684856604	1	1	9/26/2018	18269	Ischnocnema henselli	TD	SECA	-23269650	-45378530	23K 461284 7426579	35.1137	22.0904	Npermanente	1	112.7407	92.5902	20.1505	145944	2289.1775	216.34	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Brachycephalidae	1	fragmented	Ischnocnema henselli1	fragmentedSECA	5176	4359	1	278	21.03907683	0.723823511	5.876680431	-0.17929427	0.060734106	0.10224723	-0.013774691	0.529058769	0.562803615	1.959623763	6	5.164186245	-1.151849887	116	1377	0.6885	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM039	0	0	18.68	SLP	E	F5	1.217852247	1	1	9/26/2018	18269	Ischnocnema henselli	TD	SECA	-23269650	-45378530	23K 461284 7426579	35.1137	22.0904	Npermanente	1	112.7407	92.5902	20.1505	145944	2289.1775	216.34	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Brachycephalidae	1	fragmented	Ischnocnema henselli1	fragmentedSECA	4835	3429	1	288	23.44452074	0.794466813	6.490734278	-0.212119442	0.039813369	0.117972381	0.043298428	0.529377992	0.562311626	3.938781378	6	5.164186245	-0.618854244	119	1326	0.663	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM040	0	0	18.68	SLP	E	F5	1.687214098	1	1	9/26/2018	18269	Ischnocnema henselli	TD	SECA	-23269650	-45378530	23K 461284 7426579	35.1137	22.0904	Npermanente	1	112.7407	92.5902	20.1505	145944	2289.1775	216.34	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Brachycephalidae	1	fragmented	Ischnocnema henselli1	fragmentedSECA	23035	21385	1	178	17.16940202	0.357505924	2.672618986	-0.082514318	-0.00066793	0.065238801	-0.203440893	0.581266305	0.586296218	6.903963012	6	5.164186245	-0.149492394	86	1638	0.819	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM041	0	0	18.68	SLP	E	F5	1.050288144	1	1	9/26/2018	18269	Ischnocnema henselli	TD	SECA	-23269650	-45378530	23K 461284 7426579	35.1137	22.0904	Npermanente	1	112.7407	92.5902	20.1505	145944	2289.1775	216.34	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Brachycephalidae	1	fragmented	Ischnocnema henselli1	fragmentedSECA	5707	4631	1	306	23.55494886	0.75657699	6.247349638	-0.185679895	0.009683995	0.131966536	0.028350404	0.527541222	0.557195579	3.198066811	6	5.164186245	-0.786418348	133	1278	0.639	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM042	0	0	18.68	SLP	E	F5	2.068413804	1	1	9/26/2018	18269	Ischnocnema henselli	TD	SECA	-23269650	-45378530	23K 461284 7426579	35.1137	22.0904	Npermanente	1	112.7407	92.5902	20.1505	145944	2289.1775	216.34	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Brachycephalidae	1	fragmented	Ischnocnema henselli1	fragmentedSECA	39796	38913	1	126	11.9382912	0.329824828	2.301280151	0.050657781	0.124478045	0.373363978	-0.27416644	0.609896625	0.609749669	10.77318079	6	5.164186245	0.231707312	63	1211	0.6055	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM673	0	0	18.68	SLP	A	F1	0	0	2	1/12/2019	19012	Ischnocnema henselli	TD	CHUVOSA	-23259327	-45316830	23K 467593 7427737	19.0694	23.7681	Npermanente	1	276.4601	192.5529	83.9072	245963.63	3701.3	142.435	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Brachycephalidae	1	fragmented	Ischnocnema henselli0	fragmentedCHUVOSA	15058	12246	1	38	6.321159639	0.379026058	1.98910128	0.292002692	0.106639001	-0.121760501	-0.212308694	0.602553029	0.725405887	0	114	5.390870894	NA	24	1839	0.9195	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM674	0	0	18.68	SLP	A	F1	0	0	2	1/12/2019	19012	Ischnocnema henselli	TD	CHUVOSA	-23259327	-45316830	23K 467593 7427737	19.0694	23.7681	Npermanente	1	276.4601	192.5529	83.9072	245963.63	3701.3	142.435	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Brachycephalidae	1	fragmented	Ischnocnema henselli0	fragmentedCHUVOSA	43319	42681	1	40	5.978053047	0.166348571	0.885295132	0.339207406	0.035917027	0.085750668	-0.286976691	0.65105154	0.718315349	0	114	5.390870894	NA	27	1679	0.8395	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM675	0	0	18.68	SLP	A	F1	0	0	2	1/12/2019	19012	Ischnocnema henselli	TD	CHUVOSA	-23259327	-45316830	23K 467593 7427737	19.0694	23.7681	Npermanente	1	276.4601	192.5529	83.9072	245963.63	3701.3	142.435	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Brachycephalidae	1	fragmented	Ischnocnema henselli0	fragmentedCHUVOSA	18738	18117	1	78	9.73416591	0.216667686	1.361843554	0.166662021	-0.003619865	0.11157836	-0.273430292	0.640043471	0.66814165	0	114	5.390870894	NA	48	1624	0.812	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM676	0	0	18.68	SLP	A	F1	0	0	2	1/12/2019	19012	Ischnocnema henselli	TD	CHUVOSA	-23259327	-45316830	23K 467593 7427737	19.0694	23.7681	Npermanente	1	276.4601	192.5529	83.9072	245963.63	3701.3	142.435	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Brachycephalidae	1	fragmented	Ischnocnema henselli0	fragmentedCHUVOSA	3501	3266	1	70	8.824555881	0.207195191	1.269957964	0.23499776	0.021505736	-0.045565753	-0.237340417	0.633182618	0.688215403	0	114	5.390870894	NA	46	1819	0.9095	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM677	0	0	18.68	SLP	A	F1	0	0	2	1/12/2019	19012	Rhinella ornata	AL	CHUVOSA	-23259327	-45316830	23K 467593 7427737	19.0694	23.7681	Npermanente	1	276.4601	192.5529	83.9072	245963.63	3701.3	142.435	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Bufonidae	1	fragmented	Rhinella ornata0	fragmentedCHUVOSA	12539	11603	1	119	10.31186055	0.237474847	1.637345795	0.150717317	0.123380686	0.893961527	-0.224293189	0.712144067	0.640946636	0	114	5.390870894	NA	73	249	0.1245	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM679	0	0	18.68	SLP	A	F1	0	0	2	1/12/2019	19012	Rhinella ornata	AL	CHUVOSA	-23259327	-45316830	23K 467593 7427737	19.0694	23.7681	Npermanente	1	276.4601	192.5529	83.9072	245963.63	3701.3	142.435	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Bufonidae	1	fragmented	Rhinella ornata0	fragmentedCHUVOSA	3789	2843	1	243	17.13565046	0.783828647	6.211695059	-0.032042744	0.068393738	0.00860985	0.098601376	0.595261967	0.575579842	0	114	5.390870894	NA	129	1694	0.847	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM680	0	0	18.68	SLP	A	F1	0	0	2	1/12/2019	19012	Boana faber	AL	CHUVOSA	-23259327	-45316830	23K 467593 7427737	19.0694	23.7681	Npermanente	1	276.4601	192.5529	83.9072	245963.63	3701.3	142.435	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Hylidae	1	fragmented	Boana faber0	fragmentedCHUVOSA	8603	6183	1	260	20.08870383	0.760354568	6.099844014	-0.080378203	-0.098855207	-0.101541423	0.094784577	0.592240267	0.587295175	0	114	5.390870894	NA	121	1481	0.7405	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM681	0	0	18.68	SLP	A	F1	0	0	2	1/12/2019	19012	Boana faber	AL	CHUVOSA	-23259327	-45316830	23K 467593 7427737	19.0694	23.7681	Npermanente	1	276.4601	192.5529	83.9072	245963.63	3701.3	142.435	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Hylidae	1	fragmented	Boana faber0	fragmentedCHUVOSA	5724	4735	1	154	14.21367888	0.39176996	2.846908671	0.117180802	-0.134433665	-0.104150596	-0.044256213	0.70454434	0.631509768	0	114	5.390870894	NA	63	1759	0.8795	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM682	0	0	18.68	SLP	A	F1	0	0	2	1/12/2019	19012	Boana faber	AL	CHUVOSA	-23259327	-45316830	23K 467593 7427737	19.0694	23.7681	Npermanente	1	276.4601	192.5529	83.9072	245963.63	3701.3	142.435	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Hylidae	1	fragmented	Boana faber0	fragmentedCHUVOSA	8928	5286	1	274	20.08208768	0.758458146	6.1420184	-0.049562487	-0.127117098	-0.134792581	0.097909988	0.636510896	0.593175165	0	114	5.390870894	NA	121	1464	0.732	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM684	0	0	18.68	SLP	B	F2	0	0	2	1/13/2019	19013	Haddadus binotatus	TD	CHUVOSA	-23171155	-45293164	23K 469994 7437503	63.5209	9.4828	Npermanente	3	102.5248	89.773	12.7518	149904	199.5225	124.49	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Craugastoridae	1	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	11465	7767	1	263	22.69038198	0.678651093	5.45562116	-0.186356577	-0.046004614	-0.000224	0.055188015	0.663464384	0.589014114	0	115	5.175813222	NA	113	899	0.4495	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM685	0	0	18.68	SLP	B	F2	0	0	2	1/13/2019	19013	Haddadus binotatus	TD	CHUVOSA	-23171155	-45293164	23K 469994 7437503	63.5209	9.4828	Npermanente	3	102.5248	89.773	12.7518	149904	199.5225	124.49	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Craugastoridae	1	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	7489	5156	1	266	22.50008116	0.753505652	6.069700844	-0.203546238	0.028207615	-0.095144178	0.064582342	0.607226146	0.567423611	0	115	5.175813222	NA	114	1461	0.7305	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM692	0	0	18.68	SLP	B	F2	0	0	2	1/13/2019	19013	Boana faber	AL	CHUVOSA	-23171155	-45293164	23K 469994 7437503	63.5209	9.4828	Npermanente	3	102.5248	89.773	12.7518	149904	199.5225	124.49	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Hylidae	1	fragmented	Boana faber0	fragmentedCHUVOSA	12435	4576	1	103	12.70898134	0.876813363	5.862813012	0.161071898	-0.113752341	-0.123780342	0.127996069	0.715745884	0.685147354	0	115	5.175813222	NA	47	927	0.4635	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM694	0	0	18.68	SLP	B	F2	0	0	2	1/13/2019	19013	Boana faber	AL	CHUVOSA	-23171155	-45293164	23K 469994 7437503	63.5209	9.4828	Npermanente	3	102.5248	89.773	12.7518	149904	199.5225	124.49	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Hylidae	1	fragmented	Boana faber0	fragmentedCHUVOSA	9473	8595	1	91	13.44033752	0.567257219	3.691593488	0.062581672	-0.017127074	-0.108948915	-0.06864685	0.690744016	0.650033614	0	115	5.175813222	NA	53	1917	0.9585	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM697	0	0	18.68	SLP	B	F2	0	0	2	1/13/2019	19013	Boana faber	AL	CHUVOSA	-23171155	-45293164	23K 469994 7437503	63.5209	9.4828	Npermanente	3	102.5248	89.773	12.7518	149904	199.5225	124.49	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Hylidae	1	fragmented	Boana faber0	fragmentedCHUVOSA	2694	2220	1	129	11.62645693	0.693895103	4.86505626	0.199986318	-0.126499096	-0.104777318	0.039262111	0.651176047	0.660817019	0	115	5.175813222	NA	56	1644	0.822	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM702	0	0	18.68	SLP	B	F2	0	0	2	1/13/2019	19013	Boana faber	AL	CHUVOSA	-23171155	-45293164	23K 469994 7437503	63.5209	9.4828	Npermanente	3	102.5248	89.773	12.7518	149904	199.5225	124.49	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Hylidae	1	fragmented	Boana faber0	fragmentedCHUVOSA	9818	6138	1	221	18.42239141	0.829600471	6.460847635	0.002855202	-0.075743614	-0.074336134	0.239953896	0.654323624	0.619452723	0	115	5.175813222	NA	86	1135	0.5675	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM704	0	0	18.68	SLP	D	F4	0	0	2	1/14/2019	19014	Ischnocnema henselli	TD	CHUVOSA	-23215891	-45276012	23K 471759 7432554	57.1461	43.1596	Npermanente	8	392.7569	187.7072	205.0497	5960940	582.435	0	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Brachycephalidae	1	fragmented	Ischnocnema henselli0	fragmentedCHUVOSA	13824	12017	1	235	21.84138848	0.477116177	3.758013651	-0.173070448	-0.023439679	0.042918468	-0.125820448	0.560864007	0.578801145	0	116	6.77531475	NA	85	1497	0.7485	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM705	0	0	18.68	SLP	D	F4	0	0	2	1/14/2019	19014	Ischnocnema henselli	TD	CHUVOSA	-23215891	-45276012	23K 471759 7432554	57.1461	43.1596	Npermanente	8	392.7569	187.7072	205.0497	5960940	582.435	0	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Brachycephalidae	1	fragmented	Ischnocnema henselli0	fragmentedCHUVOSA	24495	23959	1	55	8.561028049	0.118404357	0.684538178	0.175711038	0.082023571	-0.096408325	-0.253841551	0.645573926	0.684973986	0	116	6.77531475	NA	28	1876	0.938	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM707	0	0	18.68	SLP	D	F4	0	0	2	1/14/2019	19014	Ischnocnema henselli	TD	CHUVOSA	-23215891	-45276012	23K 471759 7432554	57.1461	43.1596	Npermanente	8	392.7569	187.7072	205.0497	5960940	582.435	0	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Brachycephalidae	1	fragmented	Ischnocnema henselli0	fragmentedCHUVOSA	5422	3772	1	277	23.81105675	0.608959478	4.940940194	-0.205454488	-0.050714543	0.072939893	-0.057173753	0.561659818	0.575593026	0	116	6.77531475	NA	84	1196	0.598	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM708	0	0	18.68	SLP	D	F4	0	0	2	1/14/2019	19014	Ischnocnema henselli	TD	CHUVOSA	-23215891	-45276012	23K 471759 7432554	57.1461	43.1596	Npermanente	8	392.7569	187.7072	205.0497	5960940	582.435	0	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Brachycephalidae	1	fragmented	Ischnocnema henselli0	fragmentedCHUVOSA	7336	6570	1	161	15.87965967	0.310869478	2.278958301	-0.036458148	-0.053246224	0.072165822	-0.21413859	0.608607251	0.617956786	0	116	6.77531475	NA	53	1571	0.7855	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM710	0	0	18.68	SLP	D	F4	0	0	2	1/14/2019	19014	Ischnocnema henselli	TD	CHUVOSA	-23215891	-45276012	23K 471759 7432554	57.1461	43.1596	Npermanente	8	392.7569	187.7072	205.0497	5960940	582.435	0	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Brachycephalidae	1	fragmented	Ischnocnema henselli0	fragmentedCHUVOSA	11431	10126	1	147	14.12490198	0.275958807	1.98681299	-0.028475404	-0.044956266	0.021087175	-0.205306365	0.622115475	0.637736223	0	116	6.77531475	NA	49	1602	0.801	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM711	0	0	18.68	SLP	D	F4	0	0	2	1/14/2019	19014	Rhinella ornata	AL	CHUVOSA	-23215891	-45276012	23K 471759 7432554	57.1461	43.1596	Npermanente	8	392.7569	187.7072	205.0497	5960940	582.435	0	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Bufonidae	1	fragmented	Rhinella ornata0	fragmentedCHUVOSA	23345	21254	1	150	14.14764049	0.320748832	2.318635149	-0.018664509	0.064475977	0.817762475	-0.147472647	0.696412762	0.618831167	0	116	6.77531475	NA	76	327	0.1635	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
